exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,confirmResponse_2.rt,confirmResponse_2.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.762,992.776,,992.777,1013.826,"[[100,799],[100,1000],[100,1199],[100,1399],[100,1599],[100,1800],[100,1999],[100,2199],[100,2400],[89.5,2599],[76.8,2799],[76.8,2999],[76.8,3200],[78.8,3399],[89.3,3598],[89.8,3801],[89.8,3999],[89.8,4198],[89.8,4399],[89.8,4599],[89.8,4800],[89.8,4999],[89.8,5199],[89.8,5399],[89.8,5599],[89.8,5800],[89.8,5999],[89.8,6200],[89.8,6399],[90.2,6598],[98.6,6799],[100,6999],[100,7200],[100,7399],[100,7598],[100,7800],[100,8000],[100,8200],[100,8399],[100,8600],[100,8798],[100,8999],[100,9199],[100,9402],[99.5,9599],[99.5,9798],[99.5,9999],[99.5,10198],[99.5,10400],[99.5,10601],[99.5,10801],[99.5,11000],[99.5,11199],[94,11399],[93.3,11599],[93.3,11799],[93.3,12000],[93.3,12200],[93.3,12398],[93.3,12599],[93.3,12803],[93.3,12999],[93.3,13198],[93.3,13399],[93.3,13599],[93.3,13799],[93.3,14000],[93.3,14198],[93.3,14400],[93.3,14599],[93.3,14799],[93.3,14999],[93.3,15200],[93.3,15399],[93.3,15601],[93.3,15798],[93.3,15999],[93.3,16200],[93.3,16399],[93.3,16599],[93.3,16798],[93.3,16999],[93.3,17199],[93.3,17399],[93.3,17599],[93.3,17799],[93.3,18001],[93.3,18199],[93.3,18399],[93.3,18599],[93.3,18798],[93.3,18999],[93.3,19199],[93.3,19399],[93.3,19600],[93.3,19798],[93.3,19999],[93.3,20200],[93.3,20400],[93.3,20599],[93.3,20798],[93.3,20999]]",1,0,1013.827,Not at all,0,1013.832,,,[],,1013.832,1015.876,74.375,1.099,"[{""rating"":74.375,""responseTime"":1.0989999999999327}]",space,1.504,,0,16,16,16,1,audio/Narrative8Situation7.wav,audio/Narrative7Situation7.wav,audio/Narrative6Situation7.wav,audio/Narrative5Situation7.wav,3,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.878,1018.893,,1018.893,1027.727,"[[72.7,1798],[61.6,2000],[52.4,2200],[51.5,2399],[51,2601],[50.3,2799],[50.3,2999],[50.3,3200],[50.3,3399],[50.3,3599],[50.3,3799],[50.3,4000],[50.3,4200],[50.3,4400],[50.3,4600],[50.3,4799],[50.3,5000],[50.3,5200],[50.3,5399],[50.3,5600],[50.3,5799],[50.3,6000],[50.3,6200],[50.3,6400],[50.3,6600],[50.3,6798],[42.4,7000],[40.7,7199],[35.5,7400],[33.6,7600],[32.2,7799],[31.7,7999],[31.7,8200],[31.7,8400],[31.7,8600],[31.7,8798]]",1,0,1027.728,Definitely yes,100,1027.734,,,[],,1027.734,1030.077,30,1.282,"[{""rating"":30,""responseTime"":1.2819999999999254}]",space,1.81,,0,17,17,17,1,audio/Narrative8Situation8.wav,audio/Narrative7Situation8.wav,audio/Narrative6Situation8.wav,audio/Narrative5Situation8.wav,3,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.079,1033.092,,1033.093,1072.643,"[[26.4,200],[25.7,400],[21.4,598],[21.4,799],[21.4,999],[23.4,1200],[69.3,1401],[95.2,1598],[100,1799],[100,2000],[100,2200],[100,2400],[100,2598],[100,2799],[100,3000],[100,3200],[100,3400],[100,3605],[100,3798],[100,4000],[100,4199],[100,4400],[100,4598],[100,4799],[100,4999],[100,5201],[100,5399],[100,5599],[100,5799],[100,6000],[100,6200],[100,6399],[100,6599],[100,6799],[100,7001],[100,7200],[100,7400],[100,7598],[100,7799],[100,7999],[100,8200],[100,8400],[100,8602],[100,8798],[100,9000],[100,9199],[100,9400],[100,9601],[100,9799],[100,10000],[100,10200],[100,10400],[100,10599],[100,10799],[100,11000],[100,11201],[100,11400],[100,11599],[100,11798],[100,11999],[100,12200],[100,12400],[100,12599],[100,12799],[100,13000],[100,13200],[100,13399],[100,13599],[100,13799],[100,13999],[100,14200],[100,14400],[100,14599],[100,14799],[100,15000],[100,15200],[100,15399],[100,15599],[100,15800],[100,15999],[100,16200],[100,16399],[100,16598],[100,16799],[100,17000],[100,17200],[100,17400],[100,17598],[100,17798],[100,17999],[100,18199],[100,18399],[100,18599],[100,18799],[100,18999],[100,19200],[100,19400],[100,19598],[100,19798],[100,20000],[100,20199],[100,20399],[100,20599],[100,20799],[100,21000],[100,21199],[100,21399],[100,21599],[100,21799],[100,22000],[100,22199],[100,22400],[100,22599],[100,22798],[100,22999],[100,23200],[100,23400],[100,23599],[100,23799],[100,24000],[100,24200],[100,24400],[100,24598],[100,24798],[100,25000],[100,25199],[100,25400],[100,25599],[100,25799],[100,26000],[100,26200],[100,26400],[100,26599],[100,26798],[100,27000],[100,27200],[100,27400],[100,27598],[100,27798],[100,28000],[100,28200],[100,28400],[100,28599],[100,28799],[100,29000],[100,29199],[100,29399],[100,29599],[100,29799],[100,30000],[100,30199],[100,30400],[100,30598],[100,30799],[100,30999],[100,31200],[100,31400],[100,31598],[100,31798],[100,32000],[100,32199],[100,32400],[100,32599],[100,32798],[100,33000],[100,33199],[100,33400],[100,33599],[100,33798],[100,34000],[100,34200],[100,34399],[100,34599],[100,34798],[100,35000],[100,35200],[100,35400],[100,35601],[100,35798],[100,36000],[100,36199],[100,36400],[100,36599],[100,36800],[100,37000],[100,37200],[100,37399],[99.7,37599],[99.6,37798],[99.6,38000],[100,38200],[100,38400],[100,38599],[100,38799],[100,38999],[100,39200],[100,39399]]",1,0,1072.644,Definitely yes,100,1072.646,,,[],,1072.646,1075.677,99.6875,2.223,"[{""rating"":99.6875,""responseTime"":2.2230000000001837}]",space,2.495,,0,18,18,18,1,audio/Narrative8Situation9.wav,audio/Narrative7Situation9.wav,audio/Narrative6Situation9.wav,audio/Narrative5Situation9.wav,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.678,1093.01,space,16.802,,1093.012,1101.047,space,7.716,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.637,1105.643,,,,,,,1137.512,Not at all,0,1137.516,,,[],,1137.516,1140.793,99.89583333,1.6,"[{""rating"":99.89583333333334,""responseTime"":1.6000000000001364}]",space,2.741,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,,,1101.05,1103.627,1105.645,1137.511,"[[999,2],[999,198],[999,397],[999,598],[999,798],[999,998],[999,1197],[999,1397],[999,1598],[999,1798],[999,1998],[999,2197],[999,2397],[999,2598],[999,2797],[999,2998],[999,3197],[999,3398],[0.2,3797],[0.2,3998],[0.2,4197],[0.1,13197],[0.3,13398],[0.2,13597],[13.2,21798],[28.8,21997],[31,22197],[31.1,22398],[31.1,22598],[31.1,22798],[31.1,22998],[31.1,23198],[30.8,23398],[30.7,23596],[29.9,23797],[29.4,23997],[28.4,24197],[27.4,24397],[26.9,24598],[24.5,24797],[23.8,24997],[23.6,25198],[23.6,25397],[23.6,25597],[23.6,25797],[23.6,25999],[23.6,26197],[23.6,26397],[23.6,26597],[23.6,26797],[23.6,26998],[23.6,27197],[23.6,27398],[23.6,27597],[31.8,27798],[56.9,27997],[92.7,28197],[100,28397],[100,28597],[100,28797],[100,28997],[100,29197],[100,29397],[100,29598],[100,29798],[100,29997],[100,30198],[100,30399],[100,30597],[100,30797],[100,30997],[100,31198],[100,31397],[100,31598],[100,31797]]",0,0,0,0,1,"Larry had recently lost his family, job and home, and was now living on his own in the park. He had most of his belongings, including some clothes, a blanket, and his mother’s special necklace. His family had been very important to him and he felt as though he did not have much going for him. One of his first days in the park he came across a family that did not have much food and looked very cold. He decided to give them some of his food and his blanket.","Larry had recently lost his family, job and home, and was now living on his own in the park. He had most of his belongings, including some clothes, a blanket, and his mother’s special necklace. His family had been very important to him and he felt as though he did not have much going for him. One of his first days in the park he came across a family that did not have much food and looked very cold. He decided to give them some of his food and his blanket.","Larry had recently lost his family, job and home, and was now living on his own in the park. He had most of his belongings, including some clothes, a blanket, and his mother’s special necklace. His family had been very important to him and he felt as though he did not have much going for him. One of his first days in the park he came across a family that did not have much food and looked very cold. He decided to give them some of his food and his blanket.","Larry had recently lost his family, job and home, and was now living on his own in the park. He had most of his belongings, including some clothes, a blanket, and his mother’s special necklace. His family had been very important to him and he felt as though he did not have much going for him. One of his first days in the park he came across a family that did not have much food and looked very cold. He decided to give them some of his food and his blanket.",,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.796,1142.777,space,,,,,,1166.627,Definitely yes,100,1166.634,,,[],,1166.634,1168.677,0.3125,1.289,"[{""rating"":0.3124999999999989,""responseTime"":1.2889999999999873}]",space,1.503,,,,,,,,,,,6,2,3,9,1.97,,,,,,,,,,,,,,,,1142.777,1166.627,"[[69,1399],[3.4,2199],[0.1,2399],[10.2,16498],[4.2,16699],[1.5,16898]]",0,1,1,1,1,"It was just another Sunday afternoon for Lucy, she was on her way to the farmer's market to pick up some produce. When she arrived at the old train depot that housed the market, she noticed two men fighting on the steps. Before she could call for help, one of the men crumpled to his knees. The other man dropped an object that appeared to be a knife and ran off. When Lucy approached the crime scene she realized that the man who had been murdered was the Mayor and that he had a gunshot wound.","One day at work, Margaret walked up to her partner, Al, to ask him to talk to the chief of staff at the local hospital where she worked as a nurse.","Luke always thought of himself as an honest man. That's why during his evening jog around the swamp, he pondered his recent affair with the receptionist at work. Luke looked up at the sky and asked God why he was so weak and unfaithful. He thought of the impact this would have on his family and told God of his conflicted feelings toward telling his wife Marta.","Linda and Amy had been best friends since kindergarten, they even found homes on the same street in the forest on the edge of town. Their biggest fight had been over who gets the bigger slice of cake, until Amy married Dan. Linda loathed Dan, she thought he was manipulative and had a violent temper. She only put up with him because Amy loved him. ",,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168.679,1173.693,,,,,,,1199.893,Not at all,0,1199.899,,,[],,1199.899,1201.959,99.6875,0.849,"[{""rating"":99.6875,""responseTime"":0.8489999999999327}]",space,1.53,,,,,,,,,,,4,5,2,2,,,,,,,,,,,,,,,,,1173.694,1199.893,"[[3,397],[3,597],[3,797],[3,998],[3,1197],[3,1398],[3,1598],[3,1798],[3,1998],[3,2198],[3,2397],[3,2598],[3,2797],[13,2997],[48.9,3197],[81.1,3398],[92.6,3597],[92.6,3798],[92.6,3998],[92.6,4197],[92.6,4397],[92.6,4597],[92.6,4797],[100,4998],[100,5198],[100,5398],[100,5598],[100,5797],[100,5997],[100,6198],[100,6397],[100,6597],[100,6797],[100,6997],[100,7197],[100,7397],[100,7597],[100,7797],[100,7998],[100,8197],[100,8397],[100,8597],[100,8797],[100,8997],[100,9197],[100,9398],[100,9598],[100,9797],[100,9998],[100,10198],[100,10397],[100,10598],[100,10797],[100,10997],[100,11197],[100,11398],[100,11597],[100,11797],[100,11997],[100,12197],[100,12397],[100,12597],[100,12797],[100,12997],[100,13197],[100,13397],[100,13598],[100,13798],[100,13997],[100,14197],[100,14397],[100,14597],[100,14797],[100,14997],[100,15197],[100,15397],[100,15597],[100,15797],[100,15997],[100,16197],[100,16398],[100,16597],[100,16797],[100,16997],[100,17197],[100,17397],[100,17598],[100,17798],[100,17998],[100,18197],[100,18397],[100,18597],[100,18798],[100,18997],[100,19197],[100,19397],[100,19598],[100,19798],[100,19997],[100,20197],[100,20397],[100,20598],[100,20801],[100,20997],[100,21197],[100,21397],[100,21597],[100,21797],[100,21997],[100,22197],[100,22398],[100,22597],[100,22797],[100,22997],[100,23197],[100,23398],[100,23597],[100,23798],[100,23997],[100,24197],[100,24397],[100,24598],[100,24797],[100,24997],[100,25198],[100,25398],[100,25597],[100,25798],[100,25997],[100,26197]]",0,2,2,2,1,On the ground beside him was a pen that she had mistaken for a knife. Lucy looked for the gunman and saw a suspicious man in black with distinct pointy features darting into an alley across the street. Cops who were nearby chased the man who had fled and arrested him.,"While waiting outside the chief of staff's office, Al heard nondescript shouting and yelling, there was a loud clatter in the room and then an eerie silence. An unfamiliar employee ran hastily out of the office with a terrified look on their face.","Suddenly, Luke heard a woman call out his name and when he turned around he saw Carly, his receptionist, across the road with a gun in her hand. Carly ran to him and explained how she had followed him here to confess her love. She exclaimed if Luke didn't love her back that she would kill him and his family. Carly explained that the only way they could be together is to kill Marta.","This feeling of hate between Amy and Dan was mutual, Dan didn't like how much time his wife spent with her and thought Amy was creating distance between their marriage. That's why Dan decided to try and tarnish Linda's reputation with his wife, in hopes it would get rid of her. He came home one afternoon and exclaimed that Linda had tried to kiss him. Amy was taken aback and immediately called Linda to confront her about these accusations. When Linda arrived she denied having made a move on Dan, but discovered Dan had enlisted the help of his friend Will who said he witnessed it all happen.",,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.959,1203.96,,,,,,,1226.476,Not at all,0,1230.843,0.104166667,3.564,"[{""rating"":0.1041666666666663,""responseTime"":3.564000000000078}]",space,1230.843,1234.543,86.14583333,2.381,"[{""rating"":86.14583333333333,""responseTime"":2.3810000000000855}]",space,3.165,,,,,,,,,,,2,2,1,4,,,3.836,,,,,,,,,,,,,,1203.96,1226.476,"[[3.2,1799],[11,4399],[79.2,4601],[96.4,4798],[100,5003],[100,5199],[100,5399],[100,5599],[100,5798],[100,5999],[100,6199],[100,6399],[100,6599],[100,6798],[100,6999],[100,7199],[100,7399],[100,7599],[100,7798],[100,7999],[100,8199],[100,8399],[100,8599],[100,8798],[100,8999],[100,9199],[100,9399],[100,9599],[100,9798],[100,10000],[100,10199],[100,10399],[100,10599],[100,10798],[100,10998],[100,11199],[100,11400],[100,11604],[100,11798],[100,11999],[100,12198],[100,12399],[100,12599],[100,12799],[100,12999],[100,13199],[100,13399],[100,13599],[100,13798],[100,13999],[100,14200],[100,14401],[100,14599],[100,14798],[100,14999],[100,15200],[100,15398],[100,15599],[100,15798],[100,15999],[100,16199],[100,16399],[100,16599],[100,16798],[100,16999],[100,17199],[100,17399],[100,17599],[100,17798],[100,18000],[100,18200],[100,18400],[100,18599],[100,18798],[100,18999],[100,19199],[100,19399],[100,19599],[100,19798],[100,20000],[100,20199],[100,20399],[100,20599],[100,20798],[100,20999],[100,21199],[100,21399],[100,21599],[100,21798],[100,21999],[100,22199],[100,22399]]",0,3,3,3,1,"But Lucy knew the charged man was innocent, which meant the killer was free. Lucy vowed to find out who the real murderer was and to stop him at all costs.","Al explained to the chief of staff that Margaret wanted to be excused from her absences last week. The chief of staff, Susan, revealed that she wanted to fire Margaret and never see her again. Susan and Al had been having an affair and she wanted Margaret ""out of the picture"". Al was conflicted, but agreed it would be for the best.","Luke thought of his child and felt like this was his only option. He agreed to the plan and called his wife to meet him at the swamp to watch the sunset with him. When she arrived, Marta called out for her husband, but found Carly waiting for her. She immediately drew her gun and shot her in the chest, knocking her unconscious.","Since it was their word against her own, she decided to go home and admit defeat. She knew how much it would hurt Amy to know the truth.",,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.544,1235.56,,,,,,,1258.077,Definitely yes,100,1258.08,,,[],,1258.08,1261.059,50.3125,2.068,"[{""rating"":50.31250000000001,""responseTime"":2.0679999999999836}]",space,2.437,,,,,,,,,,,1,1,3,3,,,,,,,,,,,,,,,,,1235.56,1258.077,"[[76.1,1798],[51.7,2198],[100,2398],[100,2598],[100,2798],[100,3000],[100,3198],[100,3398],[100,3598],[100,3798],[100,3999],[100,4198],[100,4398],[100,4598],[100,4798],[100,5000],[100,5198],[100,5398],[100,5598],[100,5799],[100,6000],[100,6197],[100,6398],[100,6599],[100,6798],[100,7000],[100,7198],[100,7399],[100,7599],[100,7798],[100,8000],[100,8198],[100,8398],[100,8597],[100,8798],[100,8999],[100,9198],[100,9397],[100,9598],[100,9798],[100,9999],[100,10198],[100,10398],[100,10598],[100,10798],[100,10999],[100,11199],[100,11398],[100,11598],[100,11799],[100,11999],[100,12198],[100,12398],[100,12598],[100,12798],[100,12999],[100,13198],[100,13399],[100,13598],[100,13799],[100,13999],[100,14198],[100,14409],[100,14598],[100,14798],[100,14999],[100,15198],[100,15398],[100,15598],[100,15798],[100,15999],[100,16197],[100,16398],[100,16598],[100,16798],[100,16999],[100,17198],[100,17397],[100,17598],[100,17798],[100,18000],[100,18198],[100,18398],[100,18598],[100,18798],[100,18999],[100,19198],[100,19398],[96.1,19598],[89.1,19798],[86,20000],[82.2,20198],[81.6,20397],[80.9,20598],[79.8,20800],[78.8,20999],[78.8,21198],[78.6,21398],[78.5,21598],[78.5,21799],[78.1,21999],[77.7,22198],[77.6,22398]]",0,4,4,4,1,"The next day the mayors successor, Mr. Smith, a man who was very unpopular due to his strong ties to the oil companies, took office. After a long day of brainstorming about the mysterious killer, Lucy decided to attend his welcome ceremony in the city. During the mayor's speech, she noticed one of the security guards looked strangely familiar. It dawned on her that this new mayor had motive to kill and that the man in black could've been the guard working for him.","Weeks passed and nobody had seen Margaret. Coworkers and friends searched the nearby city looking for her. One day on patrol in a nearby town, a police officer heard someone crying for help in the basement of a house and went in to investigate. Margaret yelled that she was being held captive and needed help.","Luke ran to Marta, and filled with regret over his decision to go along with Carly's plan, picked her up and rushed her to the hospital. The doctors tried to help Marta by taking her into emergency surgery but failed to save her life. Once the doctor called the time of death, Luke fell to his knees and sobbed over his rash decision.","Months later Dan had taken up a mistress, he was growing bored with his marriage ever since he got rid of Linda and was only still with Amy for her family's money. In a hotel room in a nearby town, Dan and his mistress, Nicole, conspired to secretly kill Amy while still obtaining her fortune.",,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.061,1262.076,,,,,,,1289.294,Not at all,0,1289.302,,,[],,1289.302,1292.759,99.89583333,2.509,"[{""rating"":99.89583333333334,""responseTime"":2.5090000000000146}]",space,2.922,,,,,,,,,,,3,1,3,3,,,,,,,,,,,,,,,,,1262.077,1289.293,"[[52.6,1799],[86.4,1998],[100,2199],[100,2399],[100,2598],[100,2799],[89.3,3198],[87.2,3399],[87.2,3599],[87.2,3799],[87.2,3999],[87.2,4199],[90,4398],[100,4599],[100,4799],[100,4999],[100,5199],[100,5398],[100,5599],[100,5799],[100,5999],[100,6199],[100,6398],[100,6599],[100,6799],[100,6999],[100,7199],[100,7399],[100,7599],[100,7799],[100,7999],[100,8199],[100,8398],[100,8597],[100,8798],[100,8999],[100,9198],[100,9403],[100,9599],[100,9799],[100,9999],[100,10199],[100,10398],[100,10599],[100,10798],[100,11000],[100,11199],[100,11399],[100,11599],[100,11799],[100,11998],[100,12199],[100,12399],[100,12599],[100,12799],[100,12999],[100,13199],[100,13399],[100,13598],[100,13799],[100,13998],[100,14199],[100,14398],[100,14598],[100,14799],[100,14999],[100,15199],[100,15400],[100,15599],[100,15799],[100,16000],[100,16200],[100,16399],[100,16599],[100,16798],[100,16999],[100,17198],[100,17399],[100,17599],[100,17799],[100,18001],[100,18199],[100,18398],[100,18599],[100,18799],[100,18998],[100,19200],[100,19399],[100,19598],[100,19799],[100,20001],[100,20199],[100,20399],[100,20599],[100,20798],[100,20998],[100,21199],[100,21398],[100,21598],[100,21798],[100,21999],[100,22198],[100,22399],[100,22598],[100,22799],[100,22998],[100,23199],[100,23399],[100,23599],[100,23798],[100,23999],[100,24199],[100,24399],[100,24599],[100,24799],[100,24999],[100,25199],[100,25399],[100,25599],[100,25799],[100,25999],[100,26199],[100,26399],[100,26599],[100,26799],[100,26999],[100,27199]]",0,5,5,5,1,"Lucy decided to confront the mayor after his ceremony. But when she tried to accuse him, the security guards threatened to hurt her if she went to the police with her theory. Before she could say another word a man pulled her from the crowd.","In a rush, the police officer broke down the door and was attacked by a man in the house. Without hesitation, the officer shot the man and the man fell to the floor.","He then saw Marta's brother Zach enter the hospital. Zach ran over to Luke and punched him. Zach screamed at Luke that it's his fault his sister is dead and that he knew about the affair. Luke quickly tried to explain that he felt horrible about Marta's death and that Carly had manipulated him into going along with her plan. Zach, still angry at his brother-in-law, realized his mistake in judgement and shifted his anger toward Carly.","They decided to have Dan invite her to the hotel room under the guise of a romantic date. Once she arrived, Nicole was there to tie her up. Once she was secured to a chair, Nicole demanded Amy's bank passwords. Amy obliged and gave her access to her bank accounts.",,,,,,,,
,,,,,,5e552a5e45774651f60e62b3,2024-02-05_11h57.44.393,group3.1-3.2-social-tom,2023.2.2,MacIntel,66.66666667,65b1b24e3a500fd6b5dc9abd,65c1136a2e5146577fd1aaeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292.761,1293.776,,,,,,,1318.66,Partially,50,1318.665,,,[],,1318.665,1321.56,0.104166667,2.071,"[{""rating"":0.1041666666666663,""responseTime"":2.0709999999999127}]",space,2.354,,,,,,,,,,,3,1,1,2,,,,,,,,,,,,,,,,,1293.777,1318.66,"[[93.5,1798],[66,1998],[49.4,2199],[49.4,2399],[49.4,2599],[49.4,2798],[49.4,2998],[49.4,3199],[49.4,3399],[51.6,3599],[53.5,3798],[53.5,3999],[51,4199],[50.5,4398],[50.5,4599],[42.3,4798],[41.1,4999],[40.6,5199],[40.6,5399],[39.8,5599],[18.5,5798]]",0,6,6,6,1,"The man in question was another security guard of Mayor Smith's, who took Lucy into a hidden alleyway. His name was Max and he quickly explained that he was a part of the initial plot to kill the former Mayor but he regretted his involvement.","The officer rushed to the basement, untied Margaret, and took her to safety.After being notified of the situation, Al rushed to meet Margaret as to not raise any suspicion. When he arrived, he saw Margaret pointing and yelling at Susan who had been handcuffed and was talking to the police. Shortly after, the police took Susan away in a police car. Al was devastated to see her being taken away, as Margaret sneered with disdain.","After the tension with Zach cooled down, Luke thought of when he should call his son and inform him of his mother's passing. He would be out of school any minute and should hear the news from him. Luke reflected on his decision and realized it was necessary to sacrifice his wife to ensure their child's safety, and that Marta had told him to above all else to protect him.",Nicole transferred all of Amy's money into Dan's bank account despite Amy's pleading for her to stop.,,,,,,,,
