exp_question,consent.started,consent.stopped,consentResponse.keys,consentResponse.rt,consentResponse.duration,participantID,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,opening1.started,opening1.stopped,keyEndingOpening1.keys,keyEndingOpening1.rt,keyEndingOpening1.duration,volumeAdjust.started,volumeAdjust.stopped,endingAdjust.keys,endingAdjust.rt,endingAdjust.duration,opening2.started,opening2.stopped,keyEndingOpening.keys,keyEndingOpening.rt,keyEndingOpening.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,instructionLoop.thisRepN,instructionLoop.thisTrialN,instructionLoop.thisN,instructionLoop.thisIndex,instructionLoop.ran,readyForAudio.started,readyForAudio.stopped,fixation.started,fixation.stopped,endPractice.keys,audioPre.started,audioPre.stopped,continuousResponses_audio,continuousSlider.response,continuousSlider.rt,intRating.started,intRating.stopped,intQuestionSlider.response,intQuestionSlider.rt,intQuestionSlider.history,confirmResponse.keys,confirmResponse.rt,confirmResponse.duration,catchQuestion.started,catch_label,catch_value,catchQuestion.stopped,catchQuestionSlider.response,catchQuestionSlider.rt,catchQuestionSlider.history,confirmResponse_2.keys,confirmResponse_2.rt,confirmResponse_2.duration,audioRunLoop.thisRepN,audioRunLoop.thisTrialN,audioRunLoop.thisN,audioRunLoop.thisIndex,audioRunLoop.ran,conditions1_1,conditions2_1,conditions1_2,conditions2_2,dur1_1,dur2_1,dur1_2,dur2_2,endPractice.rt,endPractice.duration,runIntervalBreak.started,runIntervalBreak.stopped,endingBreakKey.keys,endingBreakKey.rt,endingBreakKey.duration,connection.started,connection.stopped,connectionEnding.keys,connectionEnding.rt,connectionEnding.duration,readyForText.started,readyForText.stopped,textPre.started,textPre.stopped,continuousResponses_text,textRunLoop.thisRepN,textRunLoop.thisTrialN,textRunLoop.thisN,textRunLoop.thisIndex,textRunLoop.ran,text1_1,text1_2,text2_1,text2_2,runBreakText.started,runBreakText.stopped,endingBreakKey_2.keys,endingBreakKey_2.rt,endingBreakKey_2.duration,ending.started,ending.stopped,endingEnding.keys,endingEnding.rt,endingEnding.duration
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.5626,1106.5733,,1106.5733,1120.4867,"[[999,4],[999,199],[999,399],[999,599],[49.1,803],[49.1,1002],[49.4,1199],[49.4,1399],[49.4,1599],[49.8,1799],[49.8,1999],[49.8,2199],[49.8,2399],[49.8,2603],[49.8,2799],[49.8,3002],[49.8,3199],[49.8,3399],[49.8,3598],[49.8,3802],[49.8,3999],[49.8,4198],[49.8,4402],[49.8,4598],[49.8,4798],[49.8,4998],[49.8,5198],[49.8,5403],[49.8,5598],[49.8,5802],[49.8,5998],[49.8,6198],[49.8,6402],[49.8,6602],[49.8,6801],[49.8,7001],[49.8,7197],[49.8,7402],[49.8,7598],[49.8,7800],[49.8,7997],[49.8,8199],[49.8,8401],[49.8,8597],[49.8,8797],[49.8,9000],[49.8,9197],[49.8,9397],[49.8,9597],[49.8,9797],[49.8,9997],[49.8,10197],[49.8,10401],[49.8,10597],[49.8,10801],[49.8,10997],[49.8,11200],[49.8,11401],[49.8,11597],[49.8,11796],[49.8,11997],[49.8,12200],[49.8,12396],[49.8,12596],[49.8,12800],[49.8,13000],[49.8,13196],[49.8,13396],[49.8,13598],[49.8,13800]]",1,0,1120.4869,1128.1544,70.83333333,6.1524,"[{""rating"":70.83333333333334,""responseTime"":5.480899999991152},{""rating"":70.83333333333334,""responseTime"":6.152399999991076}]",space,7.1271,,1128.1545,Not at all,0,1128.1559,,,[],,,,0,12,12,12,1,audio/Narrative8Situation3.wav,audio/Narrative7Situation3.wav,audio/Narrative6Situation3.wav,audio/Narrative5Situation3.wav,4,8,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1128.156,1129.1678,,1129.1678,1149.5667,"[[68.6,803],[57.9,1003],[54.8,1204],[51.7,1403],[51,1602],[51,1802],[51,1999],[51,2199],[51,2399],[51,2599],[51,2798],[51,3002],[51,3199],[51,3398],[51,3602],[51,3798],[51,3998],[51,4198],[51,4398],[51,4598],[51,4802],[51,4998],[51,5198],[51,5402],[51,5598],[51,5800],[51,5998],[51,6198],[51,6401],[51,6598],[51,6801],[51,6998],[51,7197],[51,7397],[51,7597],[51,7798],[51,7997],[51,8197],[51,8397],[51,8601],[51,8802],[51,9001],[51,9197],[51,9397],[51,9599],[51,9797],[51,9997],[51,10199],[51,10397],[51,10597],[51,10800],[51,11000],[51,11202],[51,11397],[51,11600],[51,11796],[51,11996],[51,12196],[51,12396],[51,12596],[51,12796],[51,12996],[51,13199],[51,13396],[51,13596],[51,13796],[51,13996],[51,14199],[51,14396],[51,14599],[51,14796],[51,14996],[51,15196],[51,15396],[51,15600],[51,15799],[51,15996],[51,16195],[51,16396],[51,16600],[51,16795],[51,16995],[51,17195],[51,17395],[51,17595],[51,17798],[51,17995],[51,18195],[51,18398],[51,18595],[54.9,18799],[55.7,18999],[55,19199],[52.3,19399],[54,19594],[54.2,19798],[54.9,19997],[54.9,20194],[54.9,20398]]",1,0,1149.5667,1152.1454,55.9375,1.0558,"[{""rating"":55.93749999999999,""responseTime"":1.0557999999971344}]",space,2.0454,,1152.1456,Not at all,0,1152.1467,,,[],,,,0,13,13,13,1,audio/Narrative8Situation4.wav,audio/Narrative7Situation4.wav,audio/Narrative6Situation4.wav,audio/Narrative5Situation4.wav,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.1469,1157.1647,,1157.1647,1172.5945,"[[999,4],[999,200],[999,396],[999,596],[999,800],[999,999],[48.4,1198],[48.4,1395],[48.6,1598],[48.9,1795],[48.9,1995],[48.9,2195],[48.9,2398],[48.9,2595],[48.9,2797],[48.9,2995],[48.9,3195],[48.9,3395],[48.9,3595],[48.9,3798],[48.9,3997],[48.9,4199],[48.9,4395],[48.9,4599],[48.9,4799],[48.9,4999],[48.9,5197],[48.9,5394],[48.9,5594],[48.9,5794],[48.9,5996],[48.9,6194],[48.9,6394],[48.9,6594],[48.9,6796],[48.9,6994],[48.9,7194],[48.9,7394],[48.9,7594],[51.8,7798],[66.8,7998],[72.6,8198],[79.9,8398],[82.6,8594],[82.6,8793],[82.6,8993],[82.6,9193],[82.6,9393],[82.6,9597],[82.6,9793],[82.6,9993],[82.6,10195],[82.6,10393],[82.6,10597],[82.6,10797],[82.6,10995],[82.6,11197],[82.6,11397],[82.6,11597],[82.6,11793],[81.9,11997],[80.6,12196],[79.3,12393],[79.3,12593],[79.3,12796],[79.3,12992],[79.3,13192],[79.3,13392],[79.3,13595],[79.3,13792],[79.3,13992],[79.3,14192],[79.3,14392],[79.3,14592],[79.3,14792],[79.3,14996],[79.3,15192],[79.3,15392]]",1,0,1172.5946,1175.2596,79.27083333,1.2212,"[{""rating"":79.27083333333333,""responseTime"":1.2212000000029093}]",space,2.1232,,1175.2596,Half the time,50,1175.2611,,,[],,,,0,14,14,14,1,audio/Narrative8Situation5.wav,audio/Narrative7Situation5.wav,audio/Narrative6Situation5.wav,audio/Narrative5Situation5.wav,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.2612,1178.2763,,1178.2764,1183.9713,[],1,0,1183.9715,1189.853,15.9375,4.2469,"[{""rating"":15.937499999999998,""responseTime"":4.246899999991001}]",space,5.333,,1189.8532,All the time,100,1189.8551,,,[],,,,0,15,15,15,1,audio/Narrative8Situation6.wav,audio/Narrative7Situation6.wav,audio/Narrative6Situation6.wav,audio/Narrative5Situation6.wav,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189.8552,1193.8686,,1193.8687,1214.8969,"[[999,4],[999,199],[999,403],[999,603],[48.3,799],[48.8,1003],[49,1199],[49,1402],[49.7,1599],[49.7,1802],[49.8,2002],[49.8,2201],[49.8,2400],[49.8,2599],[49.8,2799],[49.8,2999],[49.8,3202],[49.8,3402],[49.8,3599],[49.8,3799],[49.8,3999],[49.8,4202],[49.8,4398],[49.8,4598],[49.8,4802],[49.8,4998],[49.8,5199],[49.8,5398],[49.8,5602],[49.8,5798],[49.8,6001],[49.8,6198],[49.8,6398],[49.8,6598],[49.8,6798],[49.7,6998],[49.7,7197],[49.7,7397],[49.7,7598],[49.7,7797],[49.7,7997],[49.7,8197],[49.7,8397],[49.7,8597],[49.7,8797],[49.7,8997],[49.7,9197],[49.7,9397],[49.7,9597],[49.7,9797],[49.7,9997],[49.7,10197],[48.9,10400],[46.5,10601],[42.4,10797],[40.3,10997],[40.3,11197],[40.3,11401],[39,11596],[38.5,11797],[38.5,11997],[38.5,12197],[38.5,12397],[38.5,12596],[37,12800],[35.6,13000],[35.6,13196],[35.6,13400],[35.6,13596],[35.6,13796],[35.6,13996],[35.6,14196],[35.6,14396],[35.6,14596],[35.6,14799],[35.6,14996],[35.6,15200],[35.6,15400],[35.6,15596],[35.6,15796],[35.6,15995],[35.6,16195],[35.6,16396],[35.6,16599],[35.6,16799],[35.6,16999],[35.6,17198],[35.6,17399],[35.6,17595],[35.6,17795],[35.6,17995],[35.6,18198],[35.6,18395],[35.6,18595],[35.6,18798],[35.6,18995],[35.6,19195],[35.6,19395],[35.6,19599],[35.6,19798],[35.6,19995],[35.6,20199],[35.6,20394],[35.6,20594],[35.6,20795],[35.6,20994]]",1,0,1214.897,1217.2129,35.625,0.9523,"[{""rating"":35.625,""responseTime"":0.9522999999971944}]",space,1.7828,,1217.2131,Not at all,0,1217.2146,,,[],,,,0,16,16,16,1,audio/Narrative8Situation7.wav,audio/Narrative7Situation7.wav,audio/Narrative6Situation7.wav,audio/Narrative5Situation7.wav,3,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.2147,1220.2158,,1220.2158,1229.06,"[[999,0],[999,200],[999,399],[999,600],[999,795],[999,1000],[999,1199],[51.9,1395],[51.1,1600],[50.9,1795],[50.9,1995],[50.7,2195],[50.7,2395],[50.7,2599],[50.7,2795],[50.7,2995],[50.7,3199],[50.7,3395],[50.7,3595],[50.7,3798],[50.7,3995],[50.7,4195],[50.7,4395],[50.7,4595],[50.7,4797],[50.7,4994],[50.7,5195],[50.7,5394],[50.7,5594],[50.7,5798],[50.7,5994],[50.7,6194],[50.7,6398],[50.7,6594],[50.7,6794],[50.7,6994],[50.7,7194],[50.7,7394],[50.7,7594],[50.7,7794],[50.7,7997],[50.7,8194],[50.7,8394],[50.7,8594],[50.7,8794]]",1,0,1229.0603,1234.0758,79.79166667,4.1043,"[{""rating"":62.5,""responseTime"":2.9149000000059004},{""rating"":71.35416666666666,""responseTime"":3.5844999999999345},{""rating"":79.79166666666666,""responseTime"":4.104300000012017}]",space,4.4816,,1234.0759,All the time,100,1234.0776,,,[],,,,0,17,17,17,1,audio/Narrative8Situation8.wav,audio/Narrative7Situation8.wav,audio/Narrative6Situation8.wav,audio/Narrative5Situation8.wav,3,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.0778,1237.091,,1237.0911,1276.6352,"[[999,5],[999,202],[999,400],[999,604],[999,803],[49.9,1000],[47.8,1204],[47.8,1399],[49.2,1599],[49.2,1799],[49.2,2003],[49.2,2199],[49.2,2399],[49.2,2599],[49.2,2799],[49.2,3002],[49.2,3199],[49.2,3399],[49.2,3602],[49.2,3799],[49.2,4003],[49.2,4202],[49.2,4398],[49.2,4602],[49.2,4799],[49.2,5002],[49.2,5199],[49.2,5399],[49.2,5598],[49.2,5798],[49.2,5998],[49.2,6198],[49.2,6398],[49.2,6601],[49.2,6798],[49.2,6998],[49.2,7198],[49.2,7402],[49.2,7601],[49.2,7801],[49.2,8001],[49.2,8198],[49.2,8398],[49.2,8598],[49.2,8798],[49.2,9001],[49.2,9198],[49.2,9402],[49.2,9601],[49.2,9797],[49.2,9997],[49.2,10197],[49.2,10402],[49.2,10597],[49.2,10797],[49.2,10997],[49.2,11197],[49.2,11397],[49.2,11597],[49.2,11797],[49.2,12000],[49.2,12197],[49.2,12397],[49.2,12597],[49.2,12800],[49.2,13001],[49.2,13197],[49.2,13400],[49.2,13596],[49.2,13796],[49.2,13996],[49.2,14196],[49.2,14400],[49.2,14600],[49.2,14796],[49.2,14996],[49.2,15196],[49.2,15399],[49.2,15596],[49.2,15796],[49.2,15996],[49.2,16199],[49.2,16396],[49.2,16596],[49.2,16796],[49.2,17000],[49.2,17196],[49.4,17395],[54.2,17600],[61.3,17796],[63.1,17999],[63.1,18195],[63.1,18395],[63.1,18595],[62.1,18796],[61.9,18995],[61.9,19195],[61.9,19399],[61.9,19595],[61.9,19796],[61.9,19998],[61.9,20198],[61.9,20395],[62.8,20595],[62.8,20795],[62.8,20998],[62.8,21195],[62.8,21395],[62.8,21597],[62.8,21795],[62.8,21995],[62.8,22194],[62.8,22394],[62.8,22594],[62.8,22794],[62.8,22998],[62.8,23194],[62.8,23394],[62.8,23597],[62.8,23794],[62.8,23997],[62.8,24194],[62.8,24394],[62.8,24594],[62.8,24797],[62.8,24998],[62.8,25198],[62.8,25397],[62.8,25594],[62.8,25794],[62.8,25996],[62.8,26193],[62.8,26393],[62.8,26593],[62.8,26797],[62.8,26997],[62.8,27193],[62.8,27393],[62.8,27593],[62.8,27793],[62.8,27996],[62.8,28193],[62.8,28396],[63,28593],[64.2,28796],[64.9,28997],[64.9,29195],[64.9,29397],[64.9,29593],[64.9,29796],[64.9,29992],[64.6,30193],[64.6,30392],[64.6,30595],[64.6,30792],[64.6,30995],[64.6,31192],[64.6,31392],[64.6,31592],[64.6,31792],[64.6,31996],[64.6,32192],[64.6,32392],[64.6,32592],[64.6,32792],[64.6,32992],[64.6,33192],[64.6,33392],[64.6,33591],[64.6,33791],[65.1,33991],[66.7,34195],[66.7,34395],[66.7,34595],[66.7,34791],[66.7,34995],[66.7,35191],[66.7,35391],[66.7,35595],[66.7,35791],[66.7,35995],[66.7,36191],[66.7,36391],[66.7,36591],[66.7,36794],[66.7,36991],[66.7,37193],[66.7,37391],[66.7,37591],[66.7,37791],[66.7,37990],[66.7,38194],[66.7,38391],[66.7,38590],[66.7,38790],[66.7,38994],[66.7,39190],[66.7,39390]]",1,0,1276.6352,1278.6996,61.875,0.8946,"[{""rating"":61.875,""responseTime"":0.8945999999941705}]",space,1.5254,,1278.6996,Not at all,0,1278.7009,,,[],,,,0,18,18,18,1,audio/Narrative8Situation9.wav,audio/Narrative7Situation9.wav,audio/Narrative6Situation9.wav,audio/Narrative5Situation9.wav,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.7011,1309.5906,space,30.3753,,1309.5912,1319.9053,space,9.9913,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.4942,1324.5035,,,,,,,1356.4476,1361.1962,34.375,3.3898,"[{""rating"":34.375,""responseTime"":3.389799999996967}]",space,4.1996,,1356.4466,Not at all,0,1356.4475,,,[],,,,,,,,,,,,,2,2,2,2,,,,,,,,,,,,,1319.9119,1322.4874,1324.5038,1356.4465,"[[999,0],[999,199],[999,403],[999,599],[999,799],[999,999],[999,1199],[999,1399],[999,1599],[999,1799],[999,1999],[999,2198],[999,2403],[999,2602],[999,2798],[999,2998],[999,3198],[999,3398],[999,3600],[999,3798],[999,3998],[999,4198],[999,4402],[999,4598],[999,4802],[999,5002],[999,5202],[999,5398],[999,5598],[999,5798],[999,6001],[18,6201],[8.8,6401],[0.5,6802],[3,6998],[3.8,7197],[3.7,7401],[3.7,7597],[3.7,7797],[4.2,8002],[7.1,8201],[7.5,8397],[7.5,8597],[7.5,8797],[7.5,9002],[7.5,9197],[7.5,9401],[7.5,9601],[7.5,9797],[7.5,10001],[7.5,10197],[7.5,10397],[7.5,10597],[7.5,10796],[7.5,10996],[7.5,11196],[7.5,11396],[7.5,11598],[7.5,11796],[8.1,12000],[9.3,12199],[10.1,12396],[10.1,12596],[10.1,12796],[10.1,12996],[10.1,13196],[10.1,13401],[10.1,13596],[10.1,13796],[10.1,14000],[10.1,14200],[10.1,14400],[10.1,14596],[10.1,14796],[10.1,14995],[10.1,15198],[10.1,15399],[10.1,15595],[10.1,15799],[10.1,15995],[10.1,16199],[10.1,16400],[10.1,16595],[10.1,16795],[10.1,16995],[10.1,17195],[10.1,17395],[10.1,17595],[10.1,17795],[10.1,17995],[10.1,18198],[10.1,18394],[12.2,18595],[18.9,18798],[22.4,18995],[22.4,19199],[22.4,19394],[20.3,19595],[15,19799],[14.5,19998],[14.5,20198],[14.5,20398],[14.6,20594],[16.6,20798],[17.3,20994],[17.3,21194],[17.3,21394],[17.3,21594],[17.3,21794],[17.3,21994],[17.3,22194],[17.3,22394],[17.3,22594],[17.3,22797],[17.3,22994],[17.3,23193],[17.3,23393],[17.3,23597],[17.3,23798],[17.3,23995],[17.3,24197],[17.3,24397],[17.3,24593],[17.3,24796],[17.7,24993],[21.5,25196],[22.2,25393],[22.2,25597],[25.3,25797],[28.9,25993],[37.3,26197],[37.3,26396],[37.3,26592],[40.6,26793],[40.6,26996],[40.6,27192],[40.6,27392],[40.6,27592],[41.3,27797],[41.5,27992],[41.5,28192],[43.5,28392],[43.5,28596],[43.5,28792],[43.5,28992],[43.5,29192],[43.5,29396],[43.5,29592],[43.5,29792],[43.5,29992],[43.5,30192],[43.5,30395],[43.5,30592],[43.8,30796],[45.9,30996],[46.1,31191],[46.1,31391],[46.1,31591],[46.1,31795]]",0,0,0,0,1,"Larry had recently lost his family, job and home, and was now living on his own in the park. He had most of his belongings, including some clothes, a blanket, and his mother’s special necklace. His family had been very important to him and he felt as though he did not have much going for him. One of his first days in the park he came across a family that did not have much food and looked very cold. He decided to give them some of his food and his blanket.","Larry had recently lost his family, job and home, and was now living on his own in the park. He had most of his belongings, including some clothes, a blanket, and his mother’s special necklace. His family had been very important to him and he felt as though he did not have much going for him. One of his first days in the park he came across a family that did not have much food and looked very cold. He decided to give them some of his food and his blanket.","Larry had recently lost his family, job and home, and was now living on his own in the park. He had most of his belongings, including some clothes, a blanket, and his mother’s special necklace. His family had been very important to him and he felt as though he did not have much going for him. One of his first days in the park he came across a family that did not have much food and looked very cold. He decided to give them some of his food and his blanket.","Larry had recently lost his family, job and home, and was now living on his own in the park. He had most of his belongings, including some clothes, a blanket, and his mother’s special necklace. His family had been very important to him and he felt as though he did not have much going for him. One of his first days in the park he came across a family that did not have much food and looked very cold. He decided to give them some of his food and his blanket.",,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.1967,1364.8601,space,,,,,,1388.7558,1392.0069,56.97916667,1.8885,"[{""rating"":56.97916666666667,""responseTime"":1.8885000000000218}]",space,2.7035,,1388.7545,Not at all,0,1388.7558,,,[],,,,,,,,,,,,,6,2,3,9,3.6384,,,,,,,,,,,,,,1364.8603,1388.7545,"[[35.7,2199],[35.9,2399],[35.9,2599],[35.9,2799],[35.9,2999],[35.9,3199],[35.9,3403],[35.9,3599],[35.9,3798],[35.9,4003],[38.9,4199],[41.9,4398],[41.9,4598],[48.8,4798],[48.8,5003],[48.8,5201],[48.8,5398],[48.8,5598],[48.8,5802],[48.8,5998],[48.8,6202],[48.8,6398],[48.8,6598],[48.8,6798],[48.8,6998],[48.8,7198],[48.8,7398],[48.8,7597],[48.8,7797],[48.8,7997],[48.8,8197],[48.8,8402],[48.8,8597],[48.8,8797],[48.8,8997],[48.8,9197],[48.8,9397],[48.8,9601],[48.8,9800],[46,9997],[45.2,10197],[45.2,10397],[45.2,10597],[45.2,10797],[45.2,11000],[46.4,11197],[46.6,11397],[47.5,11597],[47.7,11800],[47.7,11996],[47.7,12196],[47.7,12396],[47.7,12601],[48.3,12796],[49.9,13000],[50.2,13196],[50.2,13396],[50.2,13596],[50.2,13796],[50.2,13998],[52.8,14199],[52.8,14396],[52.8,14596],[52.8,14796],[52.8,14995],[52.8,15199],[52.8,15400],[52.8,15596],[52.8,15796],[52.8,15996],[52.8,16195],[53.1,16400],[53.1,16595],[53.1,16795],[53.1,16995],[53.1,17195],[53.1,17395],[53.1,17599],[53.3,17799],[54,17999],[54,18195],[54,18395],[54,18598],[54,18795],[54,18995],[54,19195],[54,19398],[54,19595],[54,19795],[54,19999],[54,20194],[54,20394],[54,20595],[54,20794],[54,20994],[54,21194],[55.1,21398],[55.5,21598],[55.7,21797],[55.7,21994],[55.7,22194],[55.9,22394],[57.5,22597],[57.5,22794],[57.5,22997],[57.5,23194],[57.5,23394],[57.5,23594],[57.5,23794]]",0,1,1,1,1,"It was just another Sunday afternoon for Lucy, she was on her way to the farmer's market to pick up some produce. When she arrived at the old train depot that housed the market, she noticed two men fighting on the steps. Before she could call for help, one of the men crumpled to his knees. The other man dropped an object that appeared to be a knife and ran off. When Lucy approached the crime scene she realized that the man who had been murdered was the Mayor and that he had a gunshot wound.","One day at work, Margaret walked up to her partner, Al, to ask him to talk to the chief of staff at the local hospital where she worked as a nurse.","Luke always thought of himself as an honest man. That's why during his evening jog around the swamp, he pondered his recent affair with the receptionist at work. Luke looked up at the sky and asked God why he was so weak and unfaithful. He thought of the impact this would have on his family and told God of his conflicted feelings toward telling his wife Marta.","Linda and Amy had been best friends since kindergarten, they even found homes on the same street in the forest on the edge of town. Their biggest fight had been over who gets the bigger slice of cake, until Amy married Dan. Linda loathed Dan, she thought he was manipulative and had a violent temper. She only put up with him because Amy loved him. ",,,,,,,,,,
,,,,,,5c6ee20c0506a200015c4275,2024-02-06_10h36.46.621,group3.1-3.2-social-tom,2023.2.2,Win32,60.24096386,65b1b24e3a500fd6b5dc9abd,65c251fb371ca45c9a8bbde0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.0072,1397.0192,,,,,,,1423.2317,1426.7828,85.20833333,2.1606,"[{""rating"":85.20833333333333,""responseTime"":2.1605999999940195}]",space,3.016,,1423.2295,Half the time,50,1423.2317,,,[],,,,,,,,,,,,,4,5,2,2,,,,,,,,,,,,,,,1397.0193,1423.2295,"[[999,5],[999,199],[999,399],[999,599],[999,803],[999,999],[999,1203],[999,1399],[999,1599],[999,1799],[999,1999],[999,2199],[999,2399],[999,2603],[999,2798],[999,3001],[999,3203],[999,3398],[999,3598],[999,3800],[54.8,3998],[53.2,4202],[53.2,4398],[53.2,4598],[53.2,4798],[53.2,4998],[53.2,5198],[53.2,5398],[53.2,5598],[53.2,5798],[50.5,5998],[48.3,6201],[45,6402],[38.4,6602],[38.4,6797],[38.4,7001],[38.4,7197],[38.4,7401],[38.4,7597],[40.1,7797],[40.1,7997],[40.1,8197],[40.1,8397],[41.7,8602],[43.9,8797],[45.8,9001],[49,9197],[49.2,9401],[49.2,9597],[49.2,9797],[49.2,9997],[49.2,10201],[49.2,10397],[49.2,10597],[49.2,10797],[49.2,10997],[49.2,11196],[49.2,11396],[49.2,11596],[49.2,11797],[49.2,11997],[51.3,12200],[53.4,12396],[55.8,12596],[55.8,12796],[55.8,12996],[55.8,13196],[55.8,13398],[55.8,13600],[55.8,13800],[55.8,13996],[55.8,14200],[55.8,14396],[55.8,14596],[55.3,14799],[55.3,14996],[55.3,15195],[55.3,15395],[55.3,15598],[55.3,15795],[55.3,15999],[55.3,16195],[55.3,16396],[55.3,16595],[56.6,16795],[56.6,16995],[57.7,17195],[57.7,17395],[58.3,17595],[58.3,17795],[58.3,17995],[60.1,18199],[60.8,18395],[69.4,18599],[69.4,18795],[69.4,18994],[69.4,19194],[69.4,19394],[69.4,19594],[69.4,19798],[69.4,19994],[70.3,20198],[70.3,20398],[70.3,20594],[70.3,20794],[70.3,20998],[70.3,21194],[70.3,21394],[70.3,21594],[70.3,21794],[70.3,21994],[70.3,22194],[70.3,22394],[70.3,22594],[70.3,22798],[70.3,22993],[70.3,23193],[70.3,23398],[72.7,23598],[74.3,23793],[74.3,23993],[74.3,24193],[74.3,24396],[74.3,24593],[74.3,24793],[74.3,24996],[74.3,25193],[74.3,25393],[74.7,25593],[75.3,25793],[75.3,25993],[75.3,26197]]",0,2,2,2,1,On the ground beside him was a pen that she had mistaken for a knife. Lucy looked for the gunman and saw a suspicious man in black with distinct pointy features darting into an alley across the street. Cops who were nearby chased the man who had fled and arrested him.,"While waiting outside the chief of staff's office, Al heard nondescript shouting and yelling, there was a loud clatter in the room and then an eerie silence. An unfamiliar employee ran hastily out of the office with a terrified look on their face.","Suddenly, Luke heard a woman call out his name and when he turned around he saw Carly, his receptionist, across the road with a gun in her hand. Carly ran to him and explained how she had followed him here to confess her love. She exclaimed if Luke didn't love her back that she would kill him and his family. Carly explained that the only way they could be together is to kill Marta.","This feeling of hate between Amy and Dan was mutual, Dan didn't like how much time his wife spent with her and thought Amy was creating distance between their marriage. That's why Dan decided to try and tarnish Linda's reputation with his wife, in hopes it would get rid of her. He came home one afternoon and exclaimed that Linda had tried to kiss him. Amy was taken aback and immediately called Linda to confront her about these accusations. When Linda arrived she denied having made a move on Dan, but discovered Dan had enlisted the help of his friend Will who said he witnessed it all happen.",,,,,,,,,,
